# DemographicsAge!1/35!0x0072b2!zscore(x),"",x,x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# DemographicsFemaleLed!1/35!0x0066A0!zscore(x),"","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# DemographicsImmigration!1/35!0x004F7C!zscore(x),"","","","",x,x,x,x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# DemographicsDisability!1/35!0x00446A!zscore(x),"","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# DemographicsSingleParent!1/35!0x003858!zscore(x),"","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# DemographicsMobility!1/35!0x002D47!zscore(x),"","","","","","","","","","",x,x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# DemographicsLiveAlone!1/35!0x002235!zscore(x),"","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Economic IndicatorsIncomePoverty!1/30!0x009e73!zscore(x),"","","","","","","","","","","","","",x,x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Economic IndicatorsServiceManualJobs!1/30!0x008E67!zscore(x),"","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Economic IndicatorsGini!1/30!0x007E5C!zscore(x),"","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Economic IndicatorsEmployment!1/30!0x006E50!zscore(x),"","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Economic IndicatorsEducation!1/30!0x005E45!zscore(x),"","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Economic IndicatorsVehicleAvail!1/30!0x004F39!zscore(x),"","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Residential DensityPopDensity!1/35!0xe69f00!zscore(x),"","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Residential DensityGroupQuarters!1/35!0xCF8F00!zscore(x),"","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Residential DensityOccPerRoom!1/35!0xB87F00!zscore(x),"","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Residential DensityStrAge!1/35!0xA16F00!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Residential DensityStrAttached!1/35!0x8A5F00!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","",x,x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Residential DensityMove1Yr!1/35!0x734F00!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Residential DensityVacancy!1/35!0x5C3F00!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Health StatusLifestyle!1/20!0xcc79a7!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,x,x,"",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
# Health StatusCondition!1/20!0xB76C96!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"",x,x,x,x,x,x,x,x,x,x,x,x,x,"","","","","","","","","","","","","","","","","","","","",""
# Health StatusPreventive!1/20!0xA36085!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,x,x,x,x,x,x,x,"","","","","","","","","","","","",""
# Health StatusLackInsurance!1/20!0x8E5474!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","","",""
# Physical EnvironmentLandinlessfloodregion!1/35!0x00ddff!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","","","",""
# Physical EnvironmentTreeForestGrassArea !1/35!0x00b1cc!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,x,"","","","","","","","",""
# Physical EnvironmentProximityToRoad!1/35!0x008195!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","",""
# Physical EnvironmentProximityToPark!1/35!0x0096ad!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","",""
# Physical EnvironmentViewofWater!1/35!0x0096ad!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","",""
# Physical EnvironmentToxicMaterials!1/35!0x0096ad!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","",""
# Physical EnvironmentAirPollution!1/35!0x1ae0ff!zscore(x),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,x,x,x,x
row,tract,prop_age_under18,prop_age_65plus,female_led_hh_prop,eng_lim_prop,usentry_2010_prop,forborn_prop,uscitizen_no_prop,disability_prop,single_parent_prop,publictrans_taxi_mcycle_bike_walk_prop,travel_time_work_minute,prop_living_alone,income1yr_neg_median,poverty1yr_prop,service_manual_prop,gini_index,unemployment_prop,education_less_hs_prop,vehicle_avail_no_prop,pop_density,group_quarters_prop,occ_room_1_01plus_prop,age_structure_2019,str_units_1att_2plus_mobile_boat_rv_van_prop,str_units_20plus,move1yr_prop,str_vacancy_prop,misc_pop,CSMOKING_CrudePrev,BINGE_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,STROKE_CrudePrev,COPD_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,CHECKUP_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,DENTAL_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,MAMMOUSE_CrudePrev,ACCESS2_CrudePrev,total_area_flood_1,TAFSQM,GAHSQM,IBuff_Pop,BWDP_Pop,WVW_Pop,HE_RSEI,PM.15,BC.15,NO2.15,O3.15,SO2.15
1,36005002300,0.183,0.241,0.309757356737222,0.163349347975292,0.00399733510992672,0.1707163803938,0.0640971931294512,0.293,0.784857571214393,0.899913718723037,47445,0.386164171399071,235522,0.54204425711275,0.455079764903442,0.4857,0.160116448326055,0.463235294117647,0.755190311418685,118157.611339024,0.00104733975701718,0.0991223541559112,62,0.996007984031936,0.94061876247505,0.0684410646387833,0.0334331337325349,4774,26.5,10.3,49,43,45.1,41.5,77,4.6,14.6,8.8,5.6,11,20.9,44.5,3.7,20.8,25.5,32,18,33.5,38.8,48.4,26.6,36.6,19.5,43.7,0,0.458397045661803,0.822667548853157,0.61382525846341,0.0841273058990472,0.521899304134261,6.2474403,9.96202945709229,1.28344547748566,22.5565128326416,29.9377498626709,0.819605529308319
2,36005002701,0.169,0.238,0.342105263157895,0.224356650960493,0.0650684931506849,0.263925729442971,0.180039787798408,0.142,0.723107569721116,0.82703213610586,44530,0.274954627949183,229848,0.525862068965517,0.543557168784029,0.4527,0.147154471544715,0.398893669330055,0.773156899810964,94522.1396239736,0,0.0617059891107078,67,0.980530973451327,0.770796460176991,0.051006711409396,0.0247787610619469,3016,26.2,12.1,45.3,41.2,45.3,35.9,72.8,3.9,14.1,6.7,4.4,9,17.3,40.2,3,20,22.5,29.3,19.2,33.3,37.5,45.3,26.8,35.9,17.7,41.1,0,0.526197474386425,0.794009121243801,0.984902023771282,0.0754898811435914,0.521899304134261,6.2856779,10.8861885070801,1.4358057975769,22.6802463531494,30.6405010223389,0.776563882827759
3,36005004100,0.241,0.21,0.382505910165485,0.157467263384717,0.0312913177611282,0.201358863495985,0.0982087708462014,0.181,0.863357501394311,0.920541494997057,73395,0.248699763593381,231365,0.532988559786867,0.607843137254902,0.4986,0.181818181818182,0.449934123847167,0.68284023668639,90794.6225217086,0.00756639901173564,0.144208037825059,64,0.997710622710623,0.724358974358974,0.0262243285939968,0.0315934065934066,6476,24.7,12.4,44.7,40.4,44,36.8,73.5,4,13.2,7.3,4.3,8.7,17.8,42.1,3.2,19,22.1,27.3,19.5,32.3,37.5,44,27.5,34.8,17.8,41.2,0,0.529890998241952,0.853495701563826,0.638158968500082,0.0104455687938632,0.521899304134261,6.2541137,9.60272741317749,1.23390567302704,21.6590671539307,30.1002025604248,0.857217907905579
4,36005004800,0.149,0.287,0.194558944765045,0.282692307692308,0.136423261915173,0.492373093273318,0.417104276069017,0.079,0.597857838364168,0.776643267389917,63670,0.208573784006595,219700,0.33183295823956,0.643627140139505,0.425,0.135042735042735,0.475196850393701,0.551150895140665,68668.203385818,0.00275068767191798,0.21681780708986,77,0.970318021201413,0.771731448763251,0.102877514642221,0.142756183745583,3999,25.3,13.7,43.3,38.5,43.8,33.2,70.7,3.6,12.9,6.6,3.8,8.1,15.7,39.6,2.9,18.9,20.8,28.4,21.6,33,36.7,44,28.8,34.6,17.1,42.2,0,0.654710251580222,0.719922221873613,0.959052279165594,0,0.521899304134261,6.1978168,8.98795032501221,1.1594090461731,21.3282699584961,31.0541229248047,1.11211824417114
5,36005006700,0.086,0.29,0.216695501730104,0.288282888822295,0.0622520598108026,0.372995553159951,0.26492386470826,0.146,0.7169900615239,0.856726364014994,104555,0.304930795847751,228985,0.47129450731438,0.607956900124327,0.6243,0.143976128310332,0.563555347091932,0.778425655976676,90478.2835123867,0.00175178547365584,0.206747404844291,69,0.974009900990099,0.651815181518152,0.0689749931299808,0.0462046204620462,7421,25.5,12.7,44.9,40,44.4,35.9,72.7,3.8,13.5,6.7,4.1,8.6,16.9,41,3.1,19.4,21.9,29.3,20.2,33,37.3,44.9,28.5,35.3,17.6,42.2,0,0.625917072951997,0.832192194437168,0.799971363115693,0.0166093928980527,0.521899304134261,6.2600069,9.45035394032796,1.08627943197886,22.413808186849,30.2146905263265,0.937464853127797
6,36005008900,0.181,0.245,0.20612582781457,0.242999377722464,0.04149377593361,0.317917393833624,0.204188481675393,0.167,0.821529745042493,0.791703442188879,48100,0.388245033112583,229152,0.325189063408959,0.629948364888124,0.4796,0.0551782682512733,0.497615262321145,0.722859664607237,80735.3195021479,0.00029086678301338,0.109271523178808,80,1,0.8046875,0.13525564803805,0.05625,3438,23.4,12.1,46.1,39.2,42.5,36.3,74.5,4.3,12.5,8,4.3,8.6,18.7,43.2,3.4,18.5,22.8,26.6,19.9,32.8,37.6,44,25.7,35.6,19.1,43.1,0,0.676414430093827,0.865395706043393,0.883223166509285,0,0.521899304134261,6.2486,10.6930055618286,1.37173306941986,23.636173248291,30.0516872406006,0.930923521518707
7,36005011900,0.125,0.257,0.261451363870304,0.243313895033179,0.0738105824811027,0.313582009637694,0.184722470105301,0.105,0.758490566037736,0.829347826086957,75890,0.330931549150798,227904,0.393182223808674,0.630225080385852,0.5361,0.1511457825451,0.424146649810367,0.808695652173913,86443.5048816733,0.00339104051401035,0.137416366443644,80,0.998553519768563,0.691899710703954,0.0628177196804648,0.0631629701060752,5603,24.3,12.5,43.4,39.8,44,36.8,73.1,3.9,13.1,6.8,4,8.2,16.9,41.7,3.1,18.7,21.4,25.5,19.4,32,36.9,42.4,27.4,34.7,17.2,39.3,0,0.631118098825088,0.844544752112538,0.986837486837487,0,0.521899304134261,6.2350683,9.87505340576172,1.23618805408478,22.5616321563721,30.3092441558838,0.958504438400269
8,36005013000,0.14,0.435,0.0411255411255411,0.0421686746987952,0,0.135630498533724,0.0491202346041056,0.134,0.167567567567568,0.313090418353576,28490,0.19047619047619,172084,0.0571847507331378,0.404283801874163,0.3593,0.0353606789250354,0.193514644351464,0.0728744939271255,30416.9288335962,0,0,61,0.831168831168831,0.012987012987013,0.160530191458027,0,1364,15.2,16.4,26.9,26.9,35.2,32,75.9,6.4,9.4,6.5,2.8,6,11.1,41.8,2.4,10.9,12,12.3,14.8,22.8,21.8,15.5,14.4,13,10.4,16.3,0,0.618117247638794,0.790356811219129,0.602713178294574,0.699612403100775,0.521899304134261,5.5870128,8.49849414825439,0.871498107910156,19.9189605712891,31.2630653381348,0.849168062210083
9,36005015800,0.06,0.389,0.00471698113207547,0.0463458110516934,0.0263157894736842,0.198835274542429,0.06738768718802,0.077,0.400735294117647,0.465608465608466,22395,0.268867924528302,172956,0.114808652246256,0.373897707231041,0.3945,0.079447322970639,0.208085612366231,0.0971731448763251,19196.217125719,0.00415973377703827,0.0141509433962264,61,0.610671936758893,0,0.0377833753148615,0.162055335968379,1202,17.8,16.5,28.6,28.3,36.9,30.8,73.5,5.6,10.3,6,2.8,6.5,10.5,40,2.2,12.6,13.1,15.4,17.2,23.1,25.3,20.1,18.8,17,11.1,19,0,0.612357035044755,0.800422000771533,0.958540630182421,0.0912106135986733,0.521899304134261,5.5896239,8.77879858016968,0.932345807552338,20.0552835464478,31.1921815872192,0.880506247282028
10,36005016600,0.057,0.356,0.165768194070081,0.0585544373284538,0.00956022944550669,0.156305506216696,0.0523978685612789,0.149,0.423766816143498,0.505675954592363,42315,0.200808625336927,186580,0.102131438721137,0.360887096774194,0.4428,0.086491739552964,0.167929292929293,0.154798761609907,20421.6687186264,0.0088809946714032,0.0512129380053908,63,0.759860788863109,0,0.03524627202892,0.139211136890951,2252,15.6,16,27.6,27.5,36.2,32.1,74.7,5.9,9.7,5.9,2.7,6,10.7,41.3,2.3,11.5,12.3,13.5,15.7,22.4,23.2,17,16.9,15.2,10.4,17.2,0.00068960258335737,0.620649926344048,0.652612199087067,0.878578024007387,0.202677746999077,0.521899304134261,5.9546332,9.70142237345378,1.18600567181905,20.9470233917236,30.7488136291504,0.857544461886088
