tract,population,total_area_flood_1,TAFSQM,GAHSQM,LNDSQM,TTLSQM,IBuff_Pop,BWDP_Pop,WVW_Pop
36047086000,3426,0,0.105657276185879,0.0521648678781191,174006,174006,0.700525394045534,0.127262113251605,0
36047098200,4305,0,0.262914576355578,0.284782149298148,345443,345443,0.261556329849013,0.129152148664344,0
36047116600,2907,0,0.0872624779505465,0.100821714866824,159301,159301,0.164086687306502,0,0
36005003100,1597,0,0.0251925453113696,0.0449944621215516,156197,156197,1,0,0
36005015900,2164,0,0.105219368258114,0.089807962076138,103365,103365,1,0,0
36005020400,2976,0,0.0847182214343748,0.0604254376246399,135390,135390,0.938172043010753,0,0
36005024900,0,0,0.212316695273532,0.290442235252105,173618,173618,,,
36005032600,3154,0,0.164784468694486,0.16776939902597,330996,330996,0.42136968928345,0,0
36005040800,4263,0,0.158889859445724,0.0490351782736441,125930,125930,0.958479943701619,0,0
36061006500,6202,0,0.262273387594277,0.0181140673817436,201004,201004,0.976781683327959,0,0
36061020500,5322,0.0519005743768083,0.400089181811261,0.105230912010905,275841,280652,0.765877489665539,0.000751597143930853,0.00131529500187899
36061024700,7074,0.0510568725913815,0.293731305738868,0.0842101539562068,254423,256890,0.989256432004524,0.00848176420695505,0
36081002200,2077,0,0.174139319576884,0.0892590060976848,147761,147761,0.971112181030332,0.217140105922003,0
36081010200,2677,0,0.170382083658871,0.0951349479997567,213749,213749,0.892416884572283,0.171834142697049,0
36081025100,5720,0,0.180421770660093,0.0598085316539049,236906,236906,0.908916083916084,0.0381118881118881,0
36081027200,1846,0,0.173951526826855,0.0934579439252336,153652,153652,0.979414951245937,0,0
36081037300,2532,0.00394232658675575,0.159273269142595,0.0872347219493024,244272,244272,0.836887835703002,0.0114533965244866,0
36081041500,4278,0,0.123525727697882,0.0536737548800974,170847,170847,0.940158952781674,0,0
36081050700,3442,0,0.179622043154815,0.185823717745077,361999,361999,0.693782684485764,0.36548518303312,0
36081055600,2153,0,0.158399294454856,0.13260280013229,226775,226775,0.376683697166744,1,0
36081058300,3254,0,0.146385971781354,0.0479213569560779,143026,143026,0.741548862937923,0.112784265519361,0
36081060300,1706,0,0.0967384228354537,0.0531551014553519,181262,181262,0.959554513481829,0.784876905041032,0
36081062700,2879,0,0.204650985281209,0.0428524177236124,157214,157214,0.66099340048628,0.00625217089267107,0
36081073900,5028,0,0.199005947436917,0.114915674316755,225139,225157,0.653937947494033,0,0
36081091602,0,0.370800065452532,0.312343003201032,0.435973350106367,1248035,1307818,,,
36081109900,3277,0,0.157816546912858,0.112976752443813,383008,383008,0.794629234055539,0.554775709490388,0
36081126500,1660,0,0.18415923307179,0.121557922372386,201114,201114,0.863855421686747,0.975301204819277,0
36085000900,2112,0,0.359055247235912,0.151673125555623,231722,231722,0.487215909090909,0,0
36085024800,4741,0.122986886324442,0.240392662109814,0.237390977876109,1616759,1729721,0.470364901919426,0.643113267243198,0.0198270407087112
36085010500,5153,0,0.241221084101157,0.158728680650853,816160,816160,0.25247428682321,0.427517950708325,0
36085012806,5955,0.470421971231544,0.156440269920898,0.400793001348023,1264815,1318597,0.32208228379513,0.284298908480269,0.0105793450881612
36085020803,6463,0.0174102311033552,0.415971501336654,0.180481789591834,2086554,2097330,0.481819588426427,0.378926195265357,0.034813554077054
36047000200,1470,0.0197129166867176,0.0212012676763163,0.010102225308154,290926,290926,0.810884353741497,0.00136054421768707,0
36047002100,3604,0.181219978144482,0.0512024031693023,0.0516505418590184,488688,508796,0.881520532741399,0,0.0538290788013319
36047003700,390,0,0.020094682610279,0.00375506695242587,167507,167507,0.802564102564103,0,0
36047010400,5908,0,0.0915069177101263,0.00988713555558475,152218,152218,0.146750169262018,0.382193635748138,0
36047011700,2364,0,0.07716474755109,0.0241260243927741,202437,202437,0.801184433164129,0,0
36047018700,1411,0,0.26005494641487,0.0396505210009158,80806,80806,1,0,0
36047020800,3048,0,0.0875360456916234,0.0256386982355939,143221,143221,0.553477690288714,0.466535433070866,0
36081005500,1067,0,0.0431639494501254,0.00314127918194096,165856,165856,0.975632614807873,0,0
36081010100,2552,0,0.16195412950307,0.0362330591914746,172660,172660,0.843652037617555,0.244905956112853,0
36081015801,3737,0,0.192769964274805,0.110914113444095,301188,301188,0.849344393898849,0.548300776023548,0
36005002800,5586,0.0621212326938135,0.15215302709614,0.0987529466721567,415299,441894,0.613319011815252,0.109022556390977,0
36005005600,2711,0,0.110507020108883,0.0961876143385081,136109,136109,0.490593876798229,0.000368867576540022,0.00442641091848027
36005012901,4015,0,0.0603828877826549,0.0782987599657039,156286,156286,0.933250311332503,0,0
36061001001,1434,0.190351047558933,0.212268318797493,0.152662709591576,96199,329528,0.919804741980474,0.135983263598326,0
36061003001,4492,0,0.0861508950375988,0.0163613356652938,124073,124074,0.906277827248442,0,0
36061006100,5224,0,0.077335208296713,0.0114747758832835,142225,142225,0.978560490045942,0,0
36061010100,1116,0,0.0125021378484693,0.00870531896699162,175410,175410,0.862007168458781,0.0367383512544803,0
36005018102,5555,0,0.0677988975282625,0.0143466661130085,96329,96329,0.895769576957696,0,0
36005022702,1699,0,0.128565196618127,0.0213548266478323,48139,48139,0.0270747498528546,0,0
36005024300,5685,0,0.169070502227569,0.0674616289676507,151286,151286,0.957959542656113,0.00105540897097625,0
36061014000,7813,0,0.156108761599356,0.0103856489214903,178997,178998,0.922820939459875,0.464226289517471,0
36061020701,3329,0,0.070144988887713,0.0213144248068579,47245,47245,0.262541303694803,0,0
36005031400,1966,0,0.194090095578995,0.162184417958189,210088,210088,0.822482197355036,0.0452695829094608,0
36005033202,4167,0,0.170313259706883,0.0476748628186428,115176,115176,0.580753539716823,0,0
36005036400,2557,0,0.127053398250406,0.100235522305348,202104,202104,0.937817755181854,0.86312084473993,0
36005042600,6387,0,0.203418163180824,0.160271245244338,507290,507290,0.794269610145608,0.227493345858776,0
36047039100,2303,0,0.050370022460273,0.0857765654449001,166071,166071,0.98523664785063,0,0
36047040100,3518,0,0.160951174862703,0.0491009855305063,159508,159508,0.96048891415577,0,0
36047041100,3302,0,0.173164185301619,0.0620365976629693,134872,134872,0.891883706844337,0.0327074500302847,0
